id,x,y,Unnamed: 0
1536,0.0,2.3199999999999985,0.0
1536,1.41,2.3199999999999985,0.0
1536,2.83,2.3199999999999985,0.0
1536,4.24,2.3199999999999985,0.0
1536,5.65,2.3199999999999985,0.0
1536,7.0600000000000005,2.3199999999999985,0.0
1536,8.48,2.3199999999999985,0.0
1536,9.9,2.3199999999999985,0.0
1536,11.32,2.3199999999999985,0.0
1536,12.74,2.3199999999999985,0.0
1536,14.16,2.3199999999999985,0.0
1536,15.59,2.3199999999999985,0.0
1536,17.02,2.3199999999999985,0.0
1536,18.45,2.3199999999999985,0.0
1536,19.88,2.3199999999999985,0.0
1536,21.31,2.3199999999999985,0.0
1536,22.74,2.3199999999999985,0.0
1536,24.16,2.3199999999999985,0.0
1536,25.6,2.3199999999999985,0.0
1536,27.02,2.3199999999999985,0.0
1536,28.44,2.3199999999999985,0.0
1536,29.87,2.3199999999999985,0.0
1536,31.3,2.3199999999999985,0.0
1536,32.72,2.3199999999999985,0.0
1536,34.15,2.3199999999999985,0.0
1536,35.58,2.3199999999999985,0.0
1536,37.01,2.33,0.0
1536,38.45,2.33,0.0
1536,39.88,2.33,0.0
1536,41.32,2.33,0.0
1536,42.76,2.33,0.0
1536,44.2,2.33,0.0
1536,45.65,2.33,0.0
1536,47.1,2.33,0.0
1536,48.55,2.33,0.0
1536,50.0,2.33,0.0
1536,51.45,2.34,0.0
1536,52.9,2.34,0.0
1536,54.35,2.34,0.0
1536,55.81,2.34,0.0
1536,57.26,2.34,0.0
1536,58.72,2.34,0.0
1536,60.17,2.35,0.0
1536,61.64,2.35,0.0
1536,63.11,2.35,0.0
1536,64.58,2.35,0.0
1536,66.05,2.35,0.0
1536,67.52,2.3599999999999994,0.0
1536,68.97999999999999,2.3599999999999994,0.0
1536,70.44,2.3599999999999994,0.0
1536,71.91,2.3599999999999994,0.0
1536,73.38,2.369999999999999,0.0
1536,74.85,2.369999999999999,0.0
1536,76.33,2.369999999999999,0.0
1536,77.8,2.369999999999999,0.0
